District name,Primary role,Name,First name,Last name,Gender,Party name,Email,Photo URL,Source URL,Website,Facebook,Instagram,Twitter,LinkedIn,YouTube,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax
Elgin—Middlesex—London,MP,Karen Vecchio,Karen,Vecchio,F,Conservative,Karen.Vecchio@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/VecchioKaren_CPC.jpg,https://www.ourcommons.ca/Members/en/karen-vecchio(88742),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 990-7769,1 613 996-0194,constituency,"Main office - St. Thomas
750 Talbot Street
Suite 203
St. Thomas ON  N5P 1E2",1 519 637-2255,1 519 637-3358
Elmwood—Transcona,MP,Daniel Blaikie,Daniel,Blaikie,M,NDP,Daniel.Blaikie@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BlaikieDaniel_NDP.jpg,https://www.ourcommons.ca/Members/en/daniel-blaikie(89032),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-6339,1 613 995-6688,constituency,"Main office - Winnipeg
1111 Munroe Avenue
Suite 207
Winnipeg MB  R2K 3Z5",1 204 984-2499,1 204 984-2502
Esquimalt—Saanich—Sooke,MP,Randall Garrison,Randall,Garrison,M,NDP,Randall.Garrison@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/GarrisonRandall_NDP.jpg,https://www.ourcommons.ca/Members/en/randall-garrison(71995),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-2625,1 613 996-9779,constituency,"Main office - Victoria
2904 Tillicum Road
Victoria BC  V9A 2A5",1 250 405-6550,1 250 405-6554
Essex,MP,Chris Lewis,Chris,Lewis,M,Conservative,Chris.Lewis@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LewisChris_CPC.jpg,https://www.ourcommons.ca/Members/en/chris-lewis(105120),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1812,1 613 995-0033,constituency,"Main office - Essex
35 Victoria Avenue
Unit 7B
Essex ON  N8M 1M4",1 519 776-4700,1 519 776-1383
Etobicoke Centre,MP,Yvan Baker,Yvan,Baker,M,Liberal,Yvan.Baker@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BakerYvan_Lib.jpg,https://www.ourcommons.ca/Members/en/yvan-baker(105121),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 947-5000,1 613 947-4276,constituency,"Main office - Etobicoke
577 Burnhamthorpe Road
Suite 2
Etobicoke ON  M9C 2Y3",1 416 249-7322,1 416 249-6117
Etobicoke North,MP,Kirsty Duncan,Kirsty,Duncan,F,Liberal,kirsty.duncan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DuncanKirsty_Lib.jpg,https://www.ourcommons.ca/Members/en/kirsty-duncan(58877),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-4702,1 613 995-8359,constituency,"Main office - Etobicoke
815 Albion Rd
Etobicoke ON  M9V 1A3",1 416 747-6003,1 416 747-8295
Etobicoke—Lakeshore,MP,James Maloney,James,Maloney,M,Liberal,James.Maloney@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MaloneyJames_Lib.jpg,https://www.ourcommons.ca/Members/en/james-maloney(88748),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-9364,1 613 992-5880,constituency,"Main office - Toronto
1092 Islington Avenue
Suite 202
Toronto ON  M8Z 4R9",1 416 251-5510,1 416 251-2845
Flamborough—Glanbrook,MP,David Sweet,David,Sweet,M,Conservative,david.sweet@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SweetDavid_CPC.jpg,https://www.ourcommons.ca/Members/en/david-sweet(31715),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-4984,1 613 996-4986,constituency,"Main office - Jerseyville
1654 Wilson Street West
Unit 3
Jerseyville ON  L0R 1R0",1 905 648-3850,1 905 648-3898
Fleetwood—Port Kells,MP,Ken Hardie,Ken,Hardie,M,Liberal,Ken.Hardie@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/HardieKen_Lib.jpg,https://www.ourcommons.ca/Members/en/ken-hardie(89274),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-2205,1 613 995-7139,constituency,"Main office - Surrey
16088 - 84th Avenue
Suite 301
Surrey BC  V4N 0V9",1 604 501-5900,1 604 501-5901
Foothills,MP,John Barlow,John,Barlow,M,Conservative,John.Barlow@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BarlowJohn_CPC.jpg,https://www.ourcommons.ca/Members/en/john-barlow(86261),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8471,1 613 996-9770,constituency,"Main office - High River
109 - 4th Avenue South West
High River AB  T1V 1M5",1 403 603-3665,1 403 603-3669
Fort McMurray—Cold Lake,MP,David Yurdiga,David,Yurdiga,M,Conservative,David.Yurdiga@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/YurdigaDavid_CPC.jpg,https://www.ourcommons.ca/Members/en/david-yurdiga(86260),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1154,1 613 992-4603,constituency,"Main office - Fort McMurray
10021 Biggs Avenue
Suite 112
Fort McMurray AB  T9H 1S4",1 780 743-2201,1 780 743-2287,constituency,"Cold Lake
616 - 10th Street
Cold Lake AB  T9M 1B1",1 780 639-1700,1 780 639-1705,constituency,"Lac La Biche
10115-101 Ave
Suite 2B
Lac La Biche AB  T0A 2C0",,1 780 639-1705
Fredericton,MP,Jenica Atwin,Jenica,Atwin,F,Green Party,Jenica.Atwin@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/AtwinJenica_GP.jpg,https://www.ourcommons.ca/Members/en/jenica-atwin(104586),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1067,1 613 996-9955,constituency,"Main office - Fredericton

Fredericton NB",1 506 452-4110,1 506 452-4076
Fundy Royal,MP,Rob Moore,Rob,Moore,M,Conservative,Rob.Moore@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MooreRob_CPC.jpg,https://www.ourcommons.ca/Members/en/rob-moore(17210),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-2332,1 613 995-4286,constituency,"Main office - Hampton
599 Main Street
Suite 104
Hampton NB  E5N 6C2",1 506 832-4200,1 506 832-4235
Gaspésie—Les Îles-de-la-Madeleine,MP,Diane Lebouthillier,Diane,Lebouthillier,F,Liberal,Diane.Lebouthillier@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LebouthillierDiane_Lib.jpg,https://www.ourcommons.ca/Members/en/diane-lebouthillier(88460),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-6188,1 613 992-6194,constituency,"Main office - Grande-Rivière
153 La Grande Allée East
Suite 104
Grande-Rivière QC  G0C 1V0",1 418 385-4264,1 418 385-4276,constituency,"Cap-aux-Meules
350 Principal Road
Suite 101
Cap-aux-Meules QC  G4T 1C9",1 418 986-1489,1 418 986-2096,constituency,"Ste-Anne-Des-Monts
464 Ste-Anne Blvd West
Suite 27
Ste-Anne-Des-Monts QC  G4V 1T5",1 418 764-2890,1 418 763-0067,constituency,"New Richmond
99 Suzanne-Guité Place
Room 211
New Richmond QC  G0C 2B0",1 581 355-0060,1 418 763-0067
Gatineau,MP,Steven MacKinnon,Steven,MacKinnon,M,Liberal,Steven.MacKinnon@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MacKinnonSteven_Lib.jpg,https://www.ourcommons.ca/Members/en/steven-mackinnon(88468),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-4351,1 613 992-1037,constituency,"Main office - Gatineau
160 de l'Hôpital Blvd
Suite 401
Gatineau QC  J8T 8J1",1 819 561-5555,1 819 561-0005
Glengarry—Prescott—Russell,MP,Francis Drouin,Francis,Drouin,M,Liberal,Francis.Drouin@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DrouinFrancis_Lib.jpg,https://www.ourcommons.ca/Members/en/francis-drouin(88756),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0490,1 613 996-9123,constituency,"Main office - Rockland
1468 Laurier Street
Suite 201
Rockland ON  K4K 1C8",1 613 446-6310,1 613 446-5666,constituency,"Hawkesbury
179 Main Street East
Hawkesbury ON  K6A 1A1",1 613 632-5214,1 613 632-3085,constituency,"Alexandria
3525 de Comté 34 Road
Alexandria ON  K0C 1A0",1 613 361-9791,1 613 996-9123,constituency,"Embrun
993 Notre Dame Street
Embrun ON  K0A 1W0",1 613 292-8222,1 613 996-9123
Grande Prairie—Mackenzie,MP,Chris Warkentin,Chris,Warkentin,M,Conservative,chris.warkentin@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/WarkentinChris_CPC.jpg,https://www.ourcommons.ca/Members/en/chris-warkentin(35886),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-5685,1 613 947-4782,constituency,"Main office - Grande Prairie
10625 West Side Drive
Suite 201
Grande Prairie AB  T8V 8E6",1 780 538-1677,1 780 538-9257
Guelph,MP,Lloyd Longfield,Lloyd,Longfield,M,Liberal,Lloyd.Longfield@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LongfieldLloyd_Lib.jpg,https://www.ourcommons.ca/Members/en/lloyd-longfield(88761),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-4758,1 613 996-9922,constituency,"Main office - Guelph
111 Farquhar Street
Guelph ON  N1H 3N4",1 519 837-8276,1 519 837-8443
Haldimand—Norfolk,MP,Diane Finley,Diane,Finley,F,Conservative,diane.finley@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/FinleyDiane_CPC.jpg,https://www.ourcommons.ca/Members/en/diane-finley(25501),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-4974,1 613 996-9749,constituency,"Main office - Simcoe
76 Kent Street South
Simcoe ON  N3Y 2Y1",1 866 496-3400,1 519 426-0003,constituency,"Dunnville
231 Chestnut Street
Dunnville ON  N1A 2H2",1 866 496-3400,1 519 426-0003
Haliburton—Kawartha Lakes—Brock,MP,Jamie Schmale,Jamie,Schmale,M,Conservative,Jamie.Schmale@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SchmaleJamie_CPC.jpg,https://www.ourcommons.ca/Members/en/jamie-schmale(88770),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2474,1 613 996-9656,constituency,"Main office - Lindsay
68 McLaughlin Road
Lindsay ON  K9V 6B5",1 705 324-2400,1 705 324-0880
Halifax,MP,Andy Fillmore,Andy,Fillmore,M,Liberal,Andy.Fillmore@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/FillmoreAndy_Lib.jpg,https://www.ourcommons.ca/Members/en/andy-fillmore(88325),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-7614,1 613 992-8569,constituency,"Main office - Halifax
1888 Brunswick Street
Suite 808
Halifax NS  B3J 3J8",1 902 426-8691,1 902 426-8693
Halifax West,MP,Geoff Regan,Geoff,Regan,M,Liberal,geoff.regan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/ReganGeoff_Lib.jpg,https://www.ourcommons.ca/Members/en/geoff-regan(1760),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-3085,1 613 996-6988,constituency,"Main office - Bedford
1496 Bedford Highway

Suite 222
Bedford NS  B4A 1E5",1 902 426-2217,1 902 426-8339
Hamilton Centre,MP,Matthew Green,Matthew,Green,M,NDP,Matthew.Green@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/GreenMatthew_NDP.jpg,https://www.ourcommons.ca/Members/en/matthew-green(93023),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-1757,1 613 992-8356,constituency,"Main office - Hamilton
630 Main Street East
Suite 1
Hamilton ON  L8M 1J7",1 905 526-0770,1 905 526-9943
Hamilton East—Stoney Creek,MP,Bob Bratina,Bob,Bratina,M,Liberal,Bob.Bratina@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BratinaBob_Lib.jpg,https://www.ourcommons.ca/Members/en/bob-bratina(88775),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-6535,1 613 992-7764,constituency,"Main office - Stoney Creek
42 King Street East
Unit 2
Stoney Creek ON  L8G 1K1",1 905 662-4763,1 905 662-2285
Hamilton Mountain,MP,Scott Duvall,Scott,Duvall,M,NDP,Scott.Duvall@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DuvallScott_NDP.jpg,https://www.ourcommons.ca/Members/en/scott-duvall(88780),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-9389,1 613 992-7802,constituency,"Main office - Hamilton
555 Concession Street
Unit 2, Level 2
Hamilton ON  L8V 1A8",1 905 574-3331,1 905 574-4980
Hamilton West—Ancaster—Dundas,MP,Filomena Tassi,Filomena,Tassi,F,Liberal,Filomena.Tassi@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/TassiFilomena_Lib.jpg,https://www.ourcommons.ca/Members/en/filomena-tassi(88784),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1034,1 613 992-1050,constituency,"Main office - Hamilton
1686 Main Street West
Unit 4
Hamilton ON  L8S 0A2",1 905 529-5435,1 905 529-4123
Hastings—Lennox and Addington,MP,Derek Sloan,Derek,Sloan,M,Conservative,Derek.Sloan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SloanDerek_CPC.jpg,https://www.ourcommons.ca/Members/en/derek-sloan(105178),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-5321,1 613 996-8652,constituency,"Main office - Belleville
81 C Millennium Parkway
Belleville ON  K8N 4Z5",1 866 471-3800,1 613 354-0913,constituency,"Napanee
6 Dundas Street East

Napanee ON  K7R 1H6",,1 613 354-0913
Hochelaga,MP,Soraya Martinez Ferrada,Soraya Martinez,Ferrada,F,Liberal,Soraya.MartinezFerrada@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MartinezFerradaSoraya_Lib.jpg,https://www.ourcommons.ca/Members/en/soraya-martinez-ferrada(104756),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 947-4576,1 613 947-4579,constituency,"Main office - Montréal
2030 Pie-IX Blvd
Suite 225
Montréal QC  H1V 2C8",1 514 283-2655,1 514 283-6485
Honoré-Mercier,MP,Pablo Rodriguez,Pablo,Rodriguez,M,Liberal,Pablo.Rodriguez@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/RodriguezPablo_Lib.jpg,https://www.ourcommons.ca/Members/en/pablo-rodriguez(25451),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-0580,1 613 992-1710,constituency,"Main office - Montréal
8595 Maurice-Duplessis Blvd
Suite 208
Montréal QC  H1E 4H7",1 514 353-5044,1 514 353-3050
Hull—Aylmer,MP,Greg Fergus,Greg,Fergus,M,Liberal,Greg.Fergus@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/FergusGreg_Lib.jpg,https://www.ourcommons.ca/Members/en/greg-fergus(88478),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-7550,1 613 992-7599,constituency,"Main office - Gatineau
179 du Portage Promenade
Suite 301
Gatineau QC  J8X 2K5",1 819 994-8844,1 819 994-8557,constituency,"Gatineau
Galeries Aylmer; 181 Principale Street
Suite B3-B
Gatineau QC  J9H 6A6",1 819 682-1125,1 819 682-1129
Humber River—Black Creek,MP,Judy A. Sgro,Judy A.,Sgro,F,Liberal,judy.sgro@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SgroJudyA_Lib.jpg,https://www.ourcommons.ca/Members/en/judy-a-sgro(1787),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-7774,1 613 947-8319,constituency,"Main office - Toronto
2201 Finch Avenue West
Suite 25
Toronto ON  M9M 2Y9",1 416 744-1882,1 416 952-1696
Huron—Bruce,MP,Ben Lobb,Ben,Lobb,M,Conservative,ben.lobb@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LobbBen_CPC.jpg,https://www.ourcommons.ca/Members/en/ben-lobb(35600),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-8234,1 613 995-6350,constituency,"Main office - Goderich
30 Victoria Street North
Goderich ON  N7A 2R6",1 519 524-6560,1 519 612-1141,constituency,"Port Elgin
5101 Highway 21 South
Port Elgin ON  N0H 2C5",1 519 832-2999,1 519 832-2995
Joliette,MP,Gabriel Ste-Marie,Gabriel,Ste-Marie,M,Bloc Québécois,Gabriel.Ste-Marie@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SteMarieGabriel_BQ.jpg,https://www.ourcommons.ca/Members/en/gabriel-ste-marie(88485),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-6910,1 613 995-2818,constituency,"Main office - Joliette
436 St-Viateur
Joliette QC  J6E 3B2",1 450 752-1940,1 450 752-1719
Jonquière,MP,Mario Simard,Mario,Simard,M,Bloc Québécois,Mario.Simard@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SimardMario_BQ.jpg,https://www.ourcommons.ca/Members/en/mario-simard(104773),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8425,1 613 947-2748,constituency,"Main office - Jonquiere
1930 Davis Street
Jonquiere QC  G7S 3B6",1 418 695-4477,1 418 695-4467
Kamloops—Thompson—Cariboo,MP,Cathy McLeod,Cathy,McLeod,F,Conservative,cathy.mcleod@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/McLeodCathy_CPC.jpg,https://www.ourcommons.ca/Members/en/cathy-mcleod(59265),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-6931,1 613 995-9897,constituency,"Main office - Kamloops
275 Seymour Street

Suite 6
Kamloops BC  V2C 2E7",1 250 851-4991,1 250 851-4994,constituency,"100 Mile House
475 Birch Avenue
Suite 118
100 Mile House BC  V0K 2E0",,1 250 851-4994
Kanata—Carleton,MP,Karen McCrimmon,Karen,McCrimmon,F,Liberal,Karen.McCrimmon@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/McCrimmonKaren_Lib.jpg,https://www.ourcommons.ca/Members/en/karen-mccrimmon(71602),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1119,1 613 992-1043,constituency,"Main office - Kanata
555 Legget Drive
Suite 121
Kanata ON  K2K 2X3",1 613 592-3469,1 613 592-4756
Kelowna—Lake Country,MP,Tracy Gray,Tracy,Gray,F,Conservative,Tracy.Gray@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/GrayTracy_CPC.jpg,https://www.ourcommons.ca/Members/en/tracy-gray(105802),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-7006,1 613 992-7636,constituency,"Main office - Kelowna
1420 St. Paul Street
Suite 102
Kelowna BC  V1Y 2E6",1 250 470-5075,1 250 470-5077
Kenora,MP,Eric Melillo,Eric,Melillo,M,Conservative,Eric.Melillo@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MelilloEric_CPC.jpg,https://www.ourcommons.ca/Members/en/eric-melillo(105186),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-1161,1 613 996-1759,constituency,"Main office - Kenora
308 Second Street South
Unit 19
Kenora ON  P9N 1T9",1 807 468-2170,1 807 468-4896,constituency,"Dryden
116 Queen Street
Dryden ON  P8N 1A7",1 807 223-2182,1 866 710-0008
Kildonan—St. Paul,MP,Raquel Dancho,Raquel,Dancho,F,Conservative,Raquel.Dancho@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DanchoRaquel_CPC.jpg,https://www.ourcommons.ca/Members/en/raquel-dancho(105521),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-7148,1 613 996-9125,constituency,"Main office - Winnipeg
27 Red River Boulevard West
Unit B
Winnipeg MB  R2V 4E2",1 204 984-6322,1 204 984-6415
Kingston and the Islands,MP,Mark Gerretsen,Mark,Gerretsen,M,Liberal,Mark.Gerretsen@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/GerretsenMark_Lib.jpg,https://www.ourcommons.ca/Members/en/mark-gerretsen(88802),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-1955,1 613 996-1958,constituency,"Main office - Kingston
841 Princess Street
Kingston ON  K7L 1G7",1 613 542-3243,1 613 542-5461
Kings—Hants,MP,Kody Blois,Kody,Blois,M,Liberal,Kody.Blois@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BloisKody_Lib.jpg,https://www.ourcommons.ca/Members/en/kody-blois(104555),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8231,1 613 996-9349,constituency,"Main office - Wolfville
24 Harbourside Drive
Unit 101
Wolfville NS  B4P 2C1",1 902 542-4010,1 902 542-4184
King—Vaughan,MP,Deb Schulte,Deb,Schulte,F,Liberal,Deb.Schulte@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SchulteDeb_Lib.jpg,https://www.ourcommons.ca/Members/en/deb-schulte(88799),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1461,1 613 992-1470,constituency,"Main office - Vaughan
9401 Jane Street
Suite 115
Vaughan ON  L6A 4H7",1 905 303-5000,1 905 303-5002
Kitchener Centre,MP,Raj Saini,Raj,Saini,M,Liberal,Raj.Saini@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SainiRaj_Lib.jpg,https://www.ourcommons.ca/Members/en/raj-saini(88807),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8913,1 613 996-7329,constituency,"Main office - Kitchener
209 Frederick Street
Suite 202
Kitchener ON  N2H 2M7",1 519 741-2001,1 519 579-2404
Kitchener South—Hespeler,MP,Marwan Tabbara,Marwan,Tabbara,M,Independent,Marwan.Tabbara@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/TabbaraMarwan_Lib.jpg,https://www.ourcommons.ca/Members/en/marwan-tabbara(88813),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1063,1 613 992-1082,constituency,"Main office - Kitchener
153 Country Hill Drive
Suite 2A
Kitchener ON  N2E 2G7",1 519 571-5509,1 519 571-5515
Kitchener—Conestoga,MP,Tim Louis,Tim,Louis,M,Liberal,Tim.Louis@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LouisTim_Lib.jpg,https://www.ourcommons.ca/Members/en/tim-louis(88810),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-4633,1 613 992-9932,constituency,"Main office - Kitchener
1187 Fischer-Hallman Road
Unit 624
Kitchener ON  N2E 4H9",1 519 578-3777,1 519 578-0138
Kootenay—Columbia,MP,Rob Morrison,Rob,Morrison,M,Conservative,Rob.Morrison@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MorrisonRob_CPC.jpg,https://www.ourcommons.ca/Members/en/rob-morrison(105807),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-7246,1 613 996-9923,constituency,"Main office - Cranbrook
800C Baker Street
Cranbrook BC  V1C 1A2",1 250 417-2250,1 250 417-2253
La Pointe-de-l'Île,MP,Mario Beaulieu,Mario,Beaulieu,M,Bloc Québécois,Mario.Beaulieu@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BeaulieuMario_BQ.jpg,https://www.ourcommons.ca/Members/en/mario-beaulieu(376),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-6327,1 613 996-5173,constituency,"Main office - Montréal
12500 Industriel Blvd
Suite 100
Montréal QC  H1B 5P5",1 514 645-0101,1 514 645-0032,constituency,"Montréal
8352 de Marseille Street
Montréal QC  H1L 1P7",,1 514 645-0032
La Prairie,MP,Alain Therrien,Alain,Therrien,M,Bloc Québécois,Alain.Therrien@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/TherrienAlain_BQ.jpg,https://www.ourcommons.ca/Members/en/alain-therrien(104783),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1084,1 613 992-1116,constituency,"Main office - Delson
66 Road 132
Suite 200
Delson QC  J5B 0A1",1 450 632-3383,1 450 632-2033
LaSalle—Émard—Verdun,MP,David Lametti,David,Lametti,M,Liberal,David.Lametti@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LamettiDavid_Lib.jpg,https://www.ourcommons.ca/Members/en/david-lametti(88501),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 943-6636,1 613 943-6637,constituency,"Main office - Montréal
6415 Monk Blvd.
Montréal QC  H4E 3H8",1 514 363-0954,1 514 367-5533
